Time, N1, N2, EGT1, EGT2, Fuel Level, Fuel Flow
2024-12-27-19:33:04.178, 37161.7, 37161.7, nan, 693.503, 19852.1, 41.4052
2024-12-27-19:33:04.183, 37170.7, 37170.7, nan, 693.852, 19851.9, 41.4214
2024-12-27-19:33:04.188, 37179.6, 37179.6, nan, 694.201, 19851.7, 41.4377
2024-12-27-19:33:04.193, 37188.5, 37188.5, nan, 694.549, 19851.5, 41.4539
2024-12-27-19:33:04.198, 37197.4, 37197.4, nan, 694.897, 19851.3, 41.4702
2024-12-27-19:33:04.203, 37206.2, 37206.2, nan, 695.244, 19851.1, 41.4864
2024-12-27-19:33:04.208, 37215.1, 37215.1, nan, 695.592, 19850.8, 41.5026
2024-12-27-19:33:04.213, 37224, 37224, nan, 695.939, 19850.6, 41.5188
2024-12-27-19:33:04.218, 37232.8, 37232.8, nan, 696.285, 19850.4, 41.535
2024-12-27-19:33:04.223, 37241.7, 37241.7, nan, 696.632, 19850.2, 41.5511
2024-12-27-19:33:04.228, 37250.5, 37250.5, nan, 696.978, 19850, 41.5673
2024-12-27-19:33:04.233, 37259.4, 37259.4, nan, 697.323, 19849.8, 41.5834
2024-12-27-19:33:04.238, 37268.2, 37268.2, nan, 697.669, 19849.6, 41.5995
2024-12-27-19:33:04.243, 37277, 37277, nan, 698.014, 19849.4, 41.6156
2024-12-27-19:33:04.248, 37285.8, 37285.8, nan, 698.359, 19849.2, 41.6317
2024-12-27-19:33:04.253, 37294.6, 37294.6, nan, 698.703, 19849, 41.6478
2024-12-27-19:33:04.258, 37303.4, 37303.4, nan, 699.047, 19848.8, 41.6639
2024-12-27-19:33:04.263, 37312.2, 37312.2, nan, 699.391, 19848.6, 41.6799
2024-12-27-19:33:04.268, 37321, 37321, nan, 699.735, 19848.3, 41.696
2024-12-27-19:33:04.273, 37329.8, 37329.8, nan, 700.078, 19848.1, 41.712
2024-12-27-19:33:04.278, 37338.5, 37338.5, nan, 700.421, 19847.9, 41.728
2024-12-27-19:33:04.283, 37347.3, 37347.3, nan, 700.764, 19847.7, 41.744
2024-12-27-19:33:04.288, 37356.1, 37356.1, nan, 701.106, 19847.5, 41.76
2024-12-27-19:33:04.293, 37364.8, 37364.8, nan, 701.449, 19847.3, 41.7759
2024-12-27-19:33:04.298, 37373.5, 37373.5, nan, 701.79, 19847.1, 41.7919
2024-12-27-19:33:04.303, 37382.3, 37382.3, nan, 702.132, 19846.9, 41.8078
2024-12-27-19:33:04.308, 37391, 37391, nan, 702.473, 19846.7, 41.8237
2024-12-27-19:33:04.313, 37399.7, 37399.7, nan, 702.814, 19846.5, 41.8397
2024-12-27-19:33:04.318, 37408.4, 37408.4, nan, 703.155, 19846.3, 41.8556
2024-12-27-19:33:04.323, 37417.1, 37417.1, nan, 703.495, 19846.1, 41.8714
2024-12-27-19:33:04.328, 37425.8, 37425.8, nan, 703.835, 19845.8, 41.8873
2024-12-27-19:33:04.333, 37434.5, 37434.5, nan, 704.175, 19845.6, 41.9032
2024-12-27-19:33:04.338, 37443.1, 37443.1, nan, 704.514, 19845.4, 41.919
2024-12-27-19:33:04.343, 37451.8, 37451.8, nan, 704.853, 19845.2, 41.9348
2024-12-27-19:33:04.348, 37460.5, 37460.5, nan, 705.192, 19845, 41.9506
2024-12-27-19:33:04.353, 37469.1, 37469.1, nan, 705.531, 19844.8, 41.9664
2024-12-27-19:33:04.358, 37477.8, 37477.8, nan, 705.869, 19844.6, 41.9822
2024-12-27-19:33:04.363, 37486.4, 37486.4, nan, 706.207, 19844.4, 41.998
2024-12-27-19:33:04.368, 37495, 37495, nan, 706.545, 19844.2, 42.0138
2024-12-27-19:33:04.373, 37503.7, 37503.7, nan, 706.882, 19844, 42.0295
2024-12-27-19:33:04.378, 37512.3, 37512.3, nan, 707.219, 19843.7, 42.0452
2024-12-27-19:33:04.383, 37520.9, 37520.9, nan, 707.556, 19843.5, 42.0609
2024-12-27-19:33:04.388, 37529.5, 37529.5, nan, 707.893, 19843.3, 42.0767
2024-12-27-19:33:04.393, 37538.1, 37538.1, nan, 708.229, 19843.1, 42.0923
2024-12-27-19:33:04.398, 37546.7, 37546.7, nan, 708.565, 19842.9, 42.108
2024-12-27-19:33:04.403, 37555.2, 37555.2, nan, 708.9, 19842.7, 42.1237
2024-12-27-19:33:04.408, 37563.8, 37563.8, nan, 709.236, 19842.5, 42.1393
2024-12-27-19:33:04.414, 37572.4, 37572.4, nan, 709.571, 19842.3, 42.155
2024-12-27-19:33:04.419, 37580.9, 37580.9, nan, 709.905, 19842.1, 42.1706
2024-12-27-19:33:04.424, 37589.5, 37589.5, nan, 710.24, 19841.8, 42.1862
2024-12-27-19:33:04.429, 37598, 37598, nan, 710.574, 19841.6, 42.2018
2024-12-27-19:33:04.434, 37606.5, 37606.5, nan, 710.908, 19841.4, 42.2174
2024-12-27-19:33:04.439, 37615.1, 37615.1, nan, 711.242, 19841.2, 42.2329
2024-12-27-19:33:04.444, 37623.6, 37623.6, nan, 711.575, 19841, 42.2485
2024-12-27-19:33:04.449, 37632.1, 37632.1, nan, 711.908, 19840.8, 42.264
2024-12-27-19:33:04.454, 37640.6, 37640.6, nan, 712.241, 19840.6, 42.2796
2024-12-27-19:33:04.459, 37649.1, 37649.1, nan, 712.573, 19840.4, 42.2951
2024-12-27-19:33:04.464, 37657.6, 37657.6, nan, 712.905, 19840.2, 42.3106
2024-12-27-19:33:04.469, 37666.1, 37666.1, nan, 713.237, 19839.9, 42.3261
2024-12-27-19:33:04.474, 37674.5, 37674.5, nan, 713.569, 19839.7, 42.3415
2024-12-27-19:33:04.479, 37683, 37683, nan, 713.9, 19839.5, 42.357
2024-12-27-19:33:04.484, 37691.5, 37691.5, nan, 714.231, 19839.3, 42.3724
2024-12-27-19:33:04.489, 37699.9, 37699.9, nan, 714.562, 19839.1, 42.3879
2024-12-27-19:33:04.494, 37708.4, 37708.4, nan, 714.892, 19838.9, 42.4033
2024-12-27-19:33:04.499, 37716.8, 37716.8, nan, 715.223, 19838.7, 42.4187
2024-12-27-19:33:04.504, 37725.2, 37725.2, nan, 715.552, 19838.5, 42.4341
2024-12-27-19:33:04.509, 37733.7, 37733.7, nan, 715.882, 19838.2, 42.4495
2024-12-27-19:33:04.514, 37742.1, 37742.1, nan, 716.211, 19838, 42.4649
2024-12-27-19:33:04.519, 37750.5, 37750.5, nan, 716.541, 19837.8, 42.4802
2024-12-27-19:33:04.524, 37758.9, 37758.9, nan, 716.869, 19837.6, 42.4956
2024-12-27-19:33:04.529, 37767.3, 37767.3, nan, 717.198, 19837.4, 42.5109
2024-12-27-19:33:04.534, 37775.7, 37775.7, nan, 717.526, 19837.2, 42.5262
2024-12-27-19:33:04.539, 37784.1, 37784.1, nan, 717.854, 19837, 42.5415
2024-12-27-19:33:04.544, 37792.4, 37792.4, nan, 718.182, 19836.8, 42.5568
2024-12-27-19:33:04.549, 37800.8, 37800.8, nan, 718.509, 19836.5, 42.5721
2024-12-27-19:33:04.554, 37809.2, 37809.2, nan, 718.836, 19836.3, 42.5874
2024-12-27-19:33:04.559, 37817.5, 37817.5, nan, 719.163, 19836.1, 42.6026
2024-12-27-19:33:04.564, 37825.9, 37825.9, nan, 719.49, 19835.9, 42.6179
2024-12-27-19:33:04.569, 37834.2, 37834.2, nan, 719.816, 19835.7, 42.6331
2024-12-27-19:33:04.574, 37842.5, 37842.5, nan, 720.142, 19835.5, 42.6483
2024-12-27-19:33:04.579, 37850.9, 37850.9, nan, 720.468, 19835.3, 42.6635
2024-12-27-19:33:04.584, 37859.2, 37859.2, nan, 720.794, 19835.1, 42.6787
2024-12-27-19:33:04.589, 37867.5, 37867.5, nan, 721.119, 19834.8, 42.6939
2024-12-27-19:33:04.594, 37875.8, 37875.8, nan, 721.444, 19834.6, 42.7091
2024-12-27-19:33:04.599, 37884.1, 37884.1, nan, 721.769, 19834.4, 42.7242
2024-12-27-19:33:04.604, 37892.4, 37892.4, nan, 722.093, 19834.2, 42.7393
2024-12-27-19:33:04.609, 37900.7, 37900.7, nan, 722.417, 19834, 42.7545
2024-12-27-19:33:04.614, 37908.9, 37908.9, nan, 722.741, 19833.8, 42.7696
2024-12-27-19:33:04.619, 37917.2, 37917.2, nan, 723.065, 19833.6, 42.7847
2024-12-27-19:33:04.624, 37925.5, 37925.5, nan, 723.388, 19833.3, 42.7998
2024-12-27-19:33:04.629, 37933.7, 37933.7, nan, 723.711, 19833.1, 42.8149
2024-12-27-19:33:04.634, 37942, 37942, nan, 724.034, 19832.9, 42.8299
2024-12-27-19:33:04.639, 37950.2, 37950.2, nan, 724.357, 19832.7, 42.845
2024-12-27-19:33:04.644, 37958.5, 37958.5, nan, 724.679, 19832.5, 42.86
2024-12-27-19:33:04.649, 37966.7, 37966.7, nan, 725.001, 19832.3, 42.8751
2024-12-27-19:33:04.654, 37974.9, 37974.9, nan, 725.323, 19832.1, 42.8901
2024-12-27-19:33:04.659, 37983.1, 37983.1, nan, 725.644, 19831.8, 42.9051
2024-12-27-19:33:04.664, 37991.3, 37991.3, nan, 725.966, 19831.6, 42.9201
2024-12-27-19:33:04.669, 37999.5, 37999.5, nan, 726.287, 19831.4, 42.935
2024-12-27-19:33:04.674, 38007.7, 38007.7, nan, 726.607, 19831.2, 42.95
2024-12-27-19:33:04.679, 38007.7, 38007.7, nan, 725.182, 19831, 42.95
2024-12-27-19:33:04.684, 38007.7, 38007.7, nan, 725.182, 19830.8, 42.95
2024-12-27-19:33:04.689, 38007.7, 38007.7, nan, 725.182, 19830.6, 42.95
2024-12-27-19:33:04.694, 38007.7, 38007.7, nan, 725.182, 19830.3, 42.95
2024-12-27-19:33:04.699, 38007.7, 38007.7, nan, 725.182, 19830.1, 42.95
2024-12-27-19:33:04.704, 38007.7, 38007.7, nan, 725.182, 19829.9, 42.95
2024-12-27-19:33:04.709, 38007.7, 38007.7, nan, 725.182, 19829.7, 42.95
2024-12-27-19:33:04.714, 38007.7, 38007.7, nan, 725.182, 19829.5, 42.95
2024-12-27-19:33:04.719, 38007.7, 38007.7, nan, 725.182, 19829.3, 42.95
2024-12-27-19:33:04.724, 38007.7, 38007.7, nan, 725.182, 19829.1, 42.95
2024-12-27-19:33:04.729, 38007.7, 38007.7, nan, 725.182, 19828.8, 43.0821
2024-12-27-19:33:04.734, 38007.7, 38007.7, nan, 725.182, 19828.6, 43.0821
2024-12-27-19:33:04.739, 38007.7, 38007.7, nan, 725.182, 19828.4, 43.0821
2024-12-27-19:33:04.744, 38007.7, 38007.7, nan, 725.182, 19828.2, 43.0821
2024-12-27-19:33:04.749, 38007.7, 38007.7, nan, 725.182, 19828, 43.0821
2024-12-27-19:33:04.754, 38007.7, 38007.7, nan, 725.182, 19827.8, 43.0821
2024-12-27-19:33:04.759, 38007.7, 38007.7, nan, 726.29, 19827.5, 43.0821
2024-12-27-19:33:04.764, 38007.7, 38007.7, nan, 726.29, 19827.3, 43.0821
2024-12-27-19:33:04.769, 38007.7, 38007.7, nan, 726.29, 19827.1, 43.0821
2024-12-27-19:33:04.774, 38080, 38007.7, nan, 726.29, 19826.9, 43.0821
2024-12-27-19:33:04.779, 38080, 38007.7, nan, 726.29, 19826.7, 43.0821
2024-12-27-19:33:04.784, 38080, 38007.7, nan, 726.29, 19826.5, 43.0821
2024-12-27-19:33:04.789, 38080, 38007.7, nan, 726.29, 19826.3, 43.0821
2024-12-27-19:33:04.794, 38080, 38007.7, nan, 726.29, 19826, 43.0821
2024-12-27-19:33:04.799, 38080, 38007.7, nan, 726.29, 19825.8, 43.0821
2024-12-27-19:33:04.804, 38080, 37924.1, nan, 726.29, 19825.6, 43.0821
2024-12-27-19:33:04.809, 38080, 37924.1, nan, 726.29, 19825.4, 43.0821
2024-12-27-19:33:04.814, 38080, 37924.1, nan, 726.29, 19825.2, 43.0821
2024-12-27-19:33:04.819, 38080, 37924.1, nan, 727.802, 19825, 43.0821
2024-12-27-19:33:04.825, 38080, 37924.1, nan, 727.802, 19824.7, 43.0821
2024-12-27-19:33:04.830, 38080, 37924.1, nan, 727.802, 19824.5, 43.0821
2024-12-27-19:33:04.835, 38080, 37924.1, nan, 727.802, 19824.3, 43.0821
2024-12-27-19:33:04.840, 38080, 37853.4, nan, 727.802, 19824.1, 43.0821
2024-12-27-19:33:04.845, 38080, 37853.4, nan, 727.802, 19823.9, 43.0821
2024-12-27-19:33:04.850, 38080, 37853.4, nan, 727.802, 19823.7, 43.0821
2024-12-27-19:33:04.855, 38080, 37853.4, nan, 727.802, 19823.5, 43.0821
2024-12-27-19:33:04.860, 38080, 37853.4, nan, 727.802, 19823.2, 43.0821
2024-12-27-19:33:04.865, 38080, 37853.4, nan, 727.802, 19823, 43.0821
2024-12-27-19:33:04.870, 38080, 37853.4, nan, 727.802, 19822.8, 43.0821
2024-12-27-19:33:04.875, 37989.4, 37853.4, nan, 727.802, 19822.6, 43.0821
2024-12-27-19:33:04.880, 37989.4, 37853.4, nan, 727.802, 19822.4, 43.0821
2024-12-27-19:33:04.885, 37989.4, 37853.4, nan, 727.802, 19822.2, 43.0821
2024-12-27-19:33:04.890, 37989.4, 37853.4, nan, 727.802, 19821.9, 43.0821
2024-12-27-19:33:04.895, 37989.4, 37853.4, nan, 727.802, 19821.7, 43.0821
2024-12-27-19:33:04.900, 37989.4, 37853.4, nan, 727.802, 19821.5, 43.2398
2024-12-27-19:33:04.905, 37989.4, 37853.4, nan, 727.802, 19821.3, 43.2398
2024-12-27-19:33:04.910, 37989.4, 37853.4, nan, 727.802, 19821.1, 43.2398
2024-12-27-19:33:04.915, 37989.4, 37853.4, nan, 727.802, 19820.9, 43.2398
2024-12-27-19:33:04.920, 37989.4, 37853.4, nan, 726.523, 19820.7, 43.2398
2024-12-27-19:33:04.925, 37989.4, 37853.4, nan, 726.523, 19820.4, 43.2398
2024-12-27-19:33:04.930, 37989.4, 37853.4, nan, 726.523, 19820.2, 43.2398
2024-12-27-19:33:04.935, 37989.4, 37853.4, nan, 726.523, 19820, 43.2398
2024-12-27-19:33:04.940, 37989.4, 37853.4, nan, 726.523, 19819.8, 43.2398
2024-12-27-19:33:04.945, 37989.4, 37853.4, nan, 726.523, 19819.6, 43.2398
2024-12-27-19:33:04.950, 37989.4, 37853.4, nan, 727.714, 19819.4, 43.2398
2024-12-27-19:33:04.955, 37989.4, 37853.4, nan, 727.714, 19819.1, 43.2398
2024-12-27-19:33:04.960, 37989.4, 37853.4, nan, 727.714, 19818.9, 43.2398
2024-12-27-19:33:04.965, 37989.4, 37853.4, nan, 727.714, 19818.7, 43.2398
2024-12-27-19:33:04.970, 37989.4, 37853.4, nan, 727.714, 19818.5, 43.2398
2024-12-27-19:33:04.975, 37989.4, 37853.4, nan, 727.714, 19818.3, 43.2398
2024-12-27-19:33:04.980, 37989.4, 37853.4, nan, 727.714, 19818.1, 43.2398
2024-12-27-19:33:04.985, 37989.4, 37853.4, nan, 727.714, 19817.8, 43.2398
2024-12-27-19:33:04.990, 37989.4, 37853.4, nan, 729.144, 19817.6, 43.2398
2024-12-27-19:33:04.995, 37989.4, 37795.4, nan, 729.144, 19817.4, 43.2398
2024-12-27-19:33:05.000, 37989.4, 37795.4, nan, 729.144, 19817.2, 43.2398
2024-12-27-19:33:05.005, 37989.4, 37795.4, nan, 729.144, 19817, 43.2398
2024-12-27-19:33:05.010, 37989.4, 37795.4, nan, 729.144, 19816.8, 43.2398
2024-12-27-19:33:05.015, 37989.4, 37795.4, nan, 729.144, 19816.5, 43.2398
2024-12-27-19:33:05.020, 37989.4, 37795.4, nan, 729.144, 19816.3, 43.2398
2024-12-27-19:33:05.025, 37989.4, 37795.4, nan, 729.144, 19816.1, 43.2398
2024-12-27-19:33:05.030, 37989.4, 37795.4, nan, 729.144, 19815.9, 43.2398
2024-12-27-19:33:05.035, 37989.4, 37795.4, nan, 729.144, 19815.7, 43.2398
2024-12-27-19:33:05.040, 37902.8, 37795.4, nan, 729.144, 19815.5, 43.2398
2024-12-27-19:33:05.045, 37902.8, 37795.4, nan, 730.895, 19815.2, 43.2398
2024-12-27-19:33:05.050, 37902.8, 37795.4, nan, 730.895, 19815, 43.0552
2024-12-27-19:33:05.055, 37902.8, 37795.4, nan, 729.668, 19814.8, 43.0552
2024-12-27-19:33:05.060, 37902.8, 37795.4, nan, 729.668, 19814.6, 43.0552
2024-12-27-19:33:05.065, 37902.8, 37795.4, nan, 729.668, 19814.4, 43.0552
2024-12-27-19:33:05.070, 37902.8, 37795.4, nan, 729.668, 19814.2, 43.0552
2024-12-27-19:33:05.075, 37902.8, 37795.4, nan, 729.668, 19814, 43.0552
2024-12-27-19:33:05.080, 37902.8, 37795.4, nan, 729.668, 19813.7, 43.0552
2024-12-27-19:33:05.085, 37902.8, 37795.4, nan, 729.668, 19813.5, 43.0552
2024-12-27-19:33:05.090, 37902.8, 37795.4, nan, 729.668, 19813.3, 43.0552
2024-12-27-19:33:05.095, 37902.8, 37795.4, nan, 729.668, 19813.1, 43.0552
2024-12-27-19:33:05.100, 37902.8, 37795.4, nan, 729.668, 19812.9, 43.0552
2024-12-27-19:33:05.105, 37902.8, 37795.4, nan, 729.668, 19812.7, 43.0552
2024-12-27-19:33:05.110, 37902.8, 37795.4, nan, 729.668, 19812.4, 43.0552
2024-12-27-19:33:05.115, 37902.8, 37795.4, nan, 729.668, 19812.2, 43.0552
2024-12-27-19:33:05.120, 37902.8, 37795.4, nan, 729.668, 19812, 43.0552
2024-12-27-19:33:05.125, 37902.8, 37795.4, nan, 729.668, 19811.8, 43.0552
2024-12-27-19:33:05.130, 37902.8, 37795.4, nan, 729.668, 19811.6, 43.0552
2024-12-27-19:33:05.135, 37902.8, 37795.4, nan, 729.668, 19811.4, 43.0552
2024-12-27-19:33:05.140, 37902.8, 37795.4, nan, 729.668, 19811.2, 43.0552
2024-12-27-19:33:05.145, 37902.8, 37795.4, nan, 729.668, 19810.9, 43.0552
2024-12-27-19:33:05.150, 37902.8, 37795.4, nan, 729.668, 19810.7, 43.0552
2024-12-27-19:33:05.155, 37902.8, 37795.4, nan, 729.668, 19810.5, 43.0552
2024-12-27-19:33:05.160, 37902.8, 37795.4, nan, 729.668, 19810.3, 43.0552
2024-12-27-19:33:05.165, 37902.8, 37795.4, nan, 729.668, 19810.1, 43.0552
2024-12-27-19:33:05.170, 37902.8, 37795.4, nan, 729.668, 19809.9, 43.0552
2024-12-27-19:33:05.175, 37902.8, 37795.4, nan, 729.668, 19809.6, 43.0552
2024-12-27-19:33:05.180, 37902.8, 37795.4, nan, 729.668, 19809.4, 43.0552
2024-12-27-19:33:05.185, 37902.8, 37795.4, nan, 729.668, 19809.2, 43.0552
2024-12-27-19:33:05.190, 37902.8, 37795.4, nan, 729.668, 19809, 43.0552
2024-12-27-19:33:05.195, 37902.8, 37795.4, nan, 729.668, 19808.8, 43.0552
2024-12-27-19:33:05.200, 37902.8, 37795.4, nan, 729.668, 19808.6, 43.0552
2024-12-27-19:33:05.205, 37902.8, 37795.4, nan, 729.668, 19808.4, 43.0552
2024-12-27-19:33:05.210, 37902.8, 37795.4, nan, 729.668, 19808.1, 43.0552
2024-12-27-19:33:05.215, 37902.8, 37795.4, nan, 729.668, 19807.9, 43.0552
2024-12-27-19:33:05.220, 37902.8, 37795.4, nan, 729.668, 19807.7, 43.0552
2024-12-27-19:33:05.225, 37902.8, 37795.4, nan, 729.668, 19807.5, 43.0552
2024-12-27-19:33:05.230, 37902.8, 37795.4, nan, 729.668, 19807.3, 43.0552
2024-12-27-19:33:05.235, 37902.8, 37795.4, nan, 729.668, 19807.1, 43.0552
2024-12-27-19:33:05.240, 37902.8, 37853.9, nan, 729.668, 19806.8, 43.0552
2024-12-27-19:33:05.245, 37902.8, 37853.9, nan, 729.668, 19806.6, 43.0552
2024-12-27-19:33:05.250, 37902.8, 37853.9, nan, 729.668, 19806.4, 43.0552
2024-12-27-19:33:05.255, 37902.8, 37793.9, nan, 729.668, 19806.2, 43.0552
2024-12-27-19:33:05.260, 37902.8, 37793.9, nan, 729.668, 19806, 43.0552
2024-12-27-19:33:05.265, 37902.8, 37793.9, nan, 729.668, 19805.8, 43.0552
2024-12-27-19:33:05.271, 37902.8, 37793.9, nan, 729.668, 19805.6, 43.0552
2024-12-27-19:33:05.276, 37902.8, 37793.9, nan, 729.668, 19805.3, 43.0552
2024-12-27-19:33:05.281, 37902.8, 37793.9, nan, 729.668, 19805.1, 43.0552
2024-12-27-19:33:05.286, 37902.8, 37793.9, nan, 729.668, 19804.9, 43.0552
2024-12-27-19:33:05.291, 37902.8, 37793.9, nan, 729.668, 19804.7, 43.0552
2024-12-27-19:33:05.296, 37902.8, 37793.9, nan, 729.668, 19804.5, 43.0552
2024-12-27-19:33:05.301, 37902.8, 37793.9, nan, 729.668, 19804.3, 43.0552
2024-12-27-19:33:05.306, 37989.7, 37793.9, nan, 729.668, 19804.1, 43.0552
2024-12-27-19:33:05.311, 37989.7, 37793.9, nan, 729.668, 19803.8, 43.0552
2024-12-27-19:33:05.316, 37989.7, 37793.9, nan, 729.668, 19803.6, 43.0552
2024-12-27-19:33:05.321, 37989.7, 37793.9, nan, 729.668, 19803.4, 43.0552
2024-12-27-19:33:05.326, 37989.7, 37793.9, nan, 729.668, 19803.2, 43.0552
2024-12-27-19:33:05.331, 37989.7, 37793.9, nan, 729.668, 19803, 43.0552
2024-12-27-19:33:05.336, 37989.7, 37793.9, nan, 729.668, 19802.8, 43.0552
2024-12-27-19:33:05.341, 37989.7, 37793.9, nan, 729.668, 19802.5, 43.0552
2024-12-27-19:33:05.346, 37989.7, 37793.9, nan, 729.668, 19802.3, 43.0552
2024-12-27-19:33:05.351, 37989.7, 37793.9, nan, 729.668, 19802.1, 43.0552
2024-12-27-19:33:05.356, 37989.7, 37793.9, nan, 729.668, 19801.9, 43.0552
2024-12-27-19:33:05.361, 37989.7, 37793.9, nan, 729.668, 19801.7, 43.0552
2024-12-27-19:33:05.366, 37989.7, 37854.8, nan, 729.668, 19801.5, 43.0552
2024-12-27-19:33:05.371, 37989.7, 37854.8, nan, 729.668, 19801.3, 43.0552
2024-12-27-19:33:05.376, 37989.7, 37854.8, nan, 729.668, 19801, 43.0552
2024-12-27-19:33:05.381, 37989.7, 37854.8, nan, 729.668, 19800.8, 43.0552
2024-12-27-19:33:05.386, 37989.7, 37937.4, nan, 729.668, 19800.6, 43.0552
2024-12-27-19:33:05.391, 37989.7, 37937.4, nan, 729.668, 19800.4, 43.0552
2024-12-27-19:33:05.396, 37989.7, 37937.4, nan, 729.668, 19800.2, 43.0552
2024-12-27-19:33:05.401, 37989.7, 37937.4, nan, 729.668, 19800, 43.0552
2024-12-27-19:33:05.406, 37989.7, 37937.4, nan, 729.668, 19799.7, 43.0552
2024-12-27-19:33:05.411, 37989.7, 37937.4, nan, 729.668, 19799.5, 43.0552
2024-12-27-19:33:05.416, 37989.7, 37937.4, nan, 729.668, 19799.3, 43.0552
2024-12-27-19:33:05.421, 37989.7, 37937.4, nan, 729.668, 19799.1, 43.0552
2024-12-27-19:33:05.426, 37989.7, 37937.4, nan, 729.668, 19798.9, 43.0552
2024-12-27-19:33:05.431, 37989.7, 37937.4, nan, 729.668, 19798.7, 43.0552
2024-12-27-19:33:05.436, 37989.7, 37937.4, nan, 729.668, 19798.5, 43.0552
2024-12-27-19:33:05.441, 37989.7, 37937.4, nan, 729.668, 19798.2, 43.0552
2024-12-27-19:33:05.446, 37989.7, 37937.4, nan, 729.668, 19798, 43.0552
2024-12-27-19:33:05.451, 37989.7, 37937.4, nan, 729.668, 19797.8, 43.0552
2024-12-27-19:33:05.456, 37989.7, 37937.4, nan, 729.668, 19797.6, 43.0552
2024-12-27-19:33:05.461, 37989.7, 37937.4, nan, 729.668, 19797.4, 43.0552
2024-12-27-19:33:05.466, 37989.7, 37937.4, nan, 729.668, 19797.2, 43.0552
2024-12-27-19:33:05.471, 37989.7, 37937.4, nan, 729.668, 19796.9, 43.0552
2024-12-27-19:33:05.476, 37989.7, 37937.4, nan, 729.668, 19796.7, 43.0552
2024-12-27-19:33:05.481, 37989.7, 37937.4, nan, 729.668, 19796.5, 43.0552
2024-12-27-19:33:05.486, 37989.7, 37937.4, nan, 729.668, 19796.3, 43.0552
2024-12-27-19:33:05.491, 37989.7, 37937.4, nan, 729.668, 19796.1, 43.0552
2024-12-27-19:33:05.496, 37989.7, 37937.4, nan, 729.668, 19795.9, 43.0552
2024-12-27-19:33:05.501, 37989.7, 37937.4, nan, 729.668, 19795.7, 43.0552
2024-12-27-19:33:05.506, 37989.7, 37937.4, nan, 729.668, 19795.4, 43.0552
2024-12-27-19:33:05.511, 37989.7, 37937.4, nan, 729.668, 19795.2, 43.0552
2024-12-27-19:33:05.516, 37989.7, 37937.4, nan, 729.668, 19795, 43.0552
2024-12-27-19:33:05.521, 37989.7, 37937.4, nan, 729.668, 19794.8, 43.0552
2024-12-27-19:33:05.526, 37989.7, 37937.4, nan, 729.668, 19794.6, 43.0552
2024-12-27-19:33:05.531, 37989.7, 37937.4, nan, 729.668, 19794.4, 43.0552
2024-12-27-19:33:05.536, 37989.7, 37937.4, nan, 729.668, 19794.1, 43.0552
2024-12-27-19:33:05.541, 37989.7, 37937.4, nan, 729.668, 19793.9, 43.0552
2024-12-27-19:33:05.546, 37989.7, 37937.4, nan, 729.668, 19793.7, 43.0552
2024-12-27-19:33:05.551, 37989.7, 37937.4, nan, 729.668, 19793.5, 43.0552
2024-12-27-19:33:05.556, 37989.7, 37937.4, nan, 729.668, 19793.3, 43.0552
2024-12-27-19:33:05.561, 37989.7, 37937.4, nan, 729.668, 19793.1, 43.0552
2024-12-27-19:33:05.566, 37989.7, 37937.4, nan, 729.668, 19792.9, 43.0552
2024-12-27-19:33:05.571, 37989.7, 37937.4, nan, 729.668, 19792.6, 43.0552
2024-12-27-19:33:05.576, 37989.7, 37937.4, nan, 729.668, 19792.4, 43.0552
2024-12-27-19:33:05.581, 37989.7, 37937.4, nan, 729.668, 19792.2, 43.0552
2024-12-27-19:33:05.586, 37989.7, 37937.4, nan, 729.668, 19792, 43.0552
2024-12-27-19:33:05.591, 37989.7, 37937.4, nan, 729.668, 19791.8, 43.0552
2024-12-27-19:33:05.596, 37989.7, 37937.4, nan, 729.668, 19791.6, 43.0552
2024-12-27-19:33:05.601, 37989.7, 37937.4, nan, 730.988, 19791.3, 43.0552
2024-12-27-19:33:05.606, 37989.7, 37937.4, nan, 730.988, 19791.1, 43.0552
2024-12-27-19:33:05.611, 37989.7, 37937.4, nan, 730.988, 19790.9, 43.0552
2024-12-27-19:33:05.616, 37899.4, 37937.4, nan, 730.988, 19790.7, 43.0552
2024-12-27-19:33:05.621, 37899.4, 37937.4, nan, 730.988, 19790.5, 42.8821
2024-12-27-19:33:05.626, 37899.4, 37937.4, nan, 730.988, 19790.3, 42.6971
2024-12-27-19:33:05.631, 37899.4, 37937.4, nan, 730.988, 19790.1, 42.542
2024-12-27-19:33:05.636, 37987.2, 37937.4, nan, 730.988, 19789.9, 42.542
2024-12-27-19:33:05.641, 37987.2, 37937.4, nan, 730.988, 19789.6, 42.542
2024-12-27-19:33:05.646, 37987.2, 37937.4, nan, 729.648, 19789.4, 42.542
2024-12-27-19:33:05.651, 37987.2, 37937.4, nan, 729.648, 19789.2, 42.542
2024-12-27-19:33:05.656, 37987.2, 37937.4, nan, 729.648, 19789, 42.542
2024-12-27-19:33:05.661, 37987.2, 37937.4, nan, 729.648, 19788.8, 42.542
2024-12-27-19:33:05.666, 37987.2, 37937.4, nan, 729.648, 19788.6, 42.542
2024-12-27-19:33:05.671, 37987.2, 37937.4, nan, 729.648, 19788.4, 42.3464
2024-12-27-19:33:05.676, 37987.2, 37937.4, nan, 729.648, 19788.2, 42.3464
